cf01_seed_id,canonical_search_key,input_doi,input_citation,resolution_status,resolution_method,openalex_id,resolved_doi,resolved_title,resolved_year,match_score,match_margin,match_details_json,cited_by_count_metadata,referenced_work_count_metadata,resolution_error,citation_expansion_cutoff,outcome_opened
CF01S0133,SF06:SF06P029,,Brzosko et al. (2017) Acta Agrobotanica 70.1,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.5586/aa.1706"", ""crossref_title"": ""Pollinator limitation affects low reproductive success in populations of nectarless orchid in the Biebrza National Park"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0134,SF06:SF06P030,,Burgess et al. (2006) New Zealand Journal of Ecology 179- 190,unresolved,crossref_bibliographic_to_openalex_doi,,,,,3.000000,0.000000,"{""author_match"": true, ""crossref_doi"": ""10.1080/00480169.1977.34398"", ""crossref_title"": ""A study of endemic viruses in a group of calves"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": false}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0135,SF06:SF06P031,,Burgos et al. (2008) Forest Ecology and Management 255:1226- 1233,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2109178808,10.1016/j.foreco.2007.10.032,"Seed production, pre-dispersal seed predation and germination of Nothofagus glauca (Nothofagaceae) in a temperate fragmented forest in Chile",2007,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.foreco.2007.10.032"", ""crossref_title"": ""Seed production, pre-dispersal seed predation and germination of Nothofagus glauca (Nothofagaceae) in a temperate fragmented forest in Chile"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",52,63,,2026-09-18,no
CF01S0136,SF06:SF06P032,,Butcher et al. (2005) Conservation Genetics 6:213- 226,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2056280824,10.1007/s10592-004-7830-x,Increased inbreeding and inter-species gene flow in remnant populations of the rare Eucalyptus benthamii,2005,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10592-004-7830-x"", ""crossref_title"": ""Increased inbreeding and inter-species gene flow in remnant populations of the rare Eucalyptus benthamii"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",83,35,,2026-09-18,no
CF01S0137,SF06:SF06P033,,Butcher et al. (2011) Conservation Genetics 12:1603- 1618,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2082769423,10.1007/s10592-011-0258-1,Limited pollen-mediated dispersal and partial self-incompatibility in the rare ironstone endemic Tetratheca paynterae subsp. paynterae increase the risks associated with habitat loss,2011,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10592-011-0258-1"", ""crossref_title"": ""Limited pollen-mediated dispersal and partial self-incompatibility in the rare ironstone endemic Tetratheca paynterae subsp. paynterae increase the risks associated with habitat loss"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",19,48,,2026-09-18,no
CF01S0138,SF06:SF06P034,,Byers (2020) Plant Biology 22:137- 145,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2980867797,10.1111/plb.13055,"Impact of prairie fragment size on proportion of females and reproductive success of Lobelia spicata Lam., a gynodioecious species",2019,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/plb.13055"", ""crossref_title"": ""Impact of prairie fragment size on proportion of females and reproductive success of <scp><i>Lobelia spicata</i></scp> Lam., a gynodioecious species"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",2,52,,2026-09-18,no
CF01S0139,SF06:SF06P035,,Byrne et al. (2007) Molecular Ecology 16:1303- 1314,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2150349823,10.1111/j.1365-294x.2006.03204.x,"Extensive pollen dispersal in a bird‐pollinated shrub, Calothamnus quadrifidus, in a fragmented landscape",2007,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1365-294x.2006.03204.x"", ""crossref_title"": ""Extensive pollen dispersal in a bird\u2010pollinated shrub, <i>Calothamnus quadrifidus</i>, in a fragmented landscape"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",106,66,,2026-09-18,no
CF01S0140,SF06:SF06P036,,Byrne et al. (2008) Conservation Genetics 9:97- 105,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2004301498,10.1007/s10592-007-9311-5,"Maintenance of high pollen dispersal in Eucalyptus wandoo, a dominant tree of the fragmented agricultural region in Western Australia",2007,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10592-007-9311-5"", ""crossref_title"": ""Maintenance of high pollen dispersal in Eucalyptus wandoo, a dominant tree of the fragmented agricultural region in Western Australia"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",96,55,,2026-09-18,no
CF01S0141,SF06:SF06P037,,Capó et al. (2021) Plant Biology 23:121- 129,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W3084238332,10.1111/plb.13179,"Ecological factors affecting the fitness of the threatened orchid Anacamptis robusta (Orchidaceae): Habitat disturbance, interactions with a co‐flowering rewarding orchid and hybridization events",2020,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/plb.13179"", ""crossref_title"": ""Ecological factors affecting the fitness of the threatened orchid <i>Anacamptis robusta</i> (<i>Orchidaceae</i>): Habitat disturbance, interactions with a co\u2010flowering rewarding orchid and hybridization events"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",6,68,,2026-09-18,no
CF01S0142,SF06:SF06P038,,Cascante et al. (2002) Conservation Biology 16:137- 147,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2019080805,10.1046/j.1523-1739.2002.00317.x,Effects of Dry Tropical Forest Fragmentation on the Reproductive Success and Genetic Structure of the Tree Samanea saman,2002,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1523-1739.2002.00317.x"", ""crossref_title"": ""Effects of Dry Tropical Forest Fragmentation on the Reproductive Success and Genetic Structure of the Tree\n                    <i>Samanea saman</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",246,76,,2026-09-18,no
CF01S0143,SF06:SF06P039,,Chanyenga et al. (2011) Journal of Tropical Ecology 27:515- 520,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2042152993,10.1017/s0266467411000204,"Effect of population size, tree diameter and crown position on viable seed output per cone of the tropical coniferWiddringtonia whyteiin Malawi",2011,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1017/s0266467411000204"", ""crossref_title"": ""Effect of population size, tree diameter and crown position on viable seed output per cone of the tropical conifer<i>Widdringtonia whytei</i>in Malawi"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",4,19,,2026-09-18,no
CF01S0144,SF06:SF06P040,,Chen & Zuo (2019) Frontiers in Plant Science 10:327,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2925278902,10.3389/fpls.2019.00327,Effect of Pollen Limitation and Pollinator Visitation on Pollination Success of Haloxylon ammodendron (C. A. Mey.) Bunge in Fragmented Habitats,2019,7.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.3389/fpls.2019.00327"", ""crossref_title"": ""Effect of Pollen Limitation and Pollinator Visitation on Pollination Success of Haloxylon ammodendron (C. A. Mey.) Bunge in Fragmented Habitats"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",21,60,,2026-09-18,no
CF01S0145,SF06:SF06P041,,Chen et al. (2019) Science of the Total Environment 654:1056- 1063,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2901032675,10.1016/j.scitotenv.2018.11.148,Comparative pollen limitation and pollinator activity of Caragana korshinskii Kom in natural and fragmented habitats,2018,9.000000,2.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.scitotenv.2018.11.148"", ""crossref_title"": ""Comparative pollen limitation and pollinator activity of Caragana korshinskii Kom in natural and fragmented habitats"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",22,50,,2026-09-18,no
CF01S0146,SF06:SF06P042,,Chiapero et al. (2021) Forest Ecology and Management 492:119215,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W3154779652,10.1016/j.foreco.2021.119215,"Reproductive resilience to habitat fragmentation of Lithraea molleoides (Anacardiaceae), a dominant dioecious tree from the Chaco Serrano",2021,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.foreco.2021.119215"", ""crossref_title"": ""Reproductive resilience to habitat fragmentation of Lithraea molleoides (Anacardiaceae), a dominant dioecious tree from the Chaco Serrano"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",11,71,,2026-09-18,no
CF01S0147,SF06:SF06P043,,Coates et al. (2007) Australian Journal of Botany 55:239- 249,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2158745757,10.1071/bt06142,Plant mating systems and assessing population persistence in fragmented landscapes,2007,9.000000,2.000000,"{""author_match"": true, ""crossref_doi"": ""10.1071/bt06142"", ""crossref_title"": ""Plant mating systems and assessing population persistence in fragmented landscapes"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",76,61,,2026-09-18,no
CF01S0148,SF06:SF06P044,,Collevati et al. (2001) Heredity 86:60- 67,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1046/j.1365-2540.2001.00801.x"", ""crossref_title"": ""High resolution microsatellite based analysis of the mating system allows the detection of significant biparental inbreeding in Caryocar brasiliense, an endangered tropical tree species"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0149,SF06:SF06P045,,Colling & Matthies (2004) Oikos 105:71- 78,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2031793387,10.1111/j.0030-1299.2004.12783.x,"The effects of plant population size on the interactions between the endangered plant Scorzonera humilis , a specialised herbivore, and a phytopathogenic fungus",2004,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.0030-1299.2004.12783.x"", ""crossref_title"": ""The effects of plant population size on the interactions between the endangered plant\n                    <i>Scorzonera humilis</i>\n                    , a specialised herbivore, and a phytopathogenic fungus"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",77,50,,2026-09-18,no
CF01S0150,SF06:SF06P046,,Coombs et al. (2009) Austral Ecology 34:688- 697,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1993456805,10.1111/j.1442-9993.2009.01976.x,A test for Allee effects in the self‐incompatible wasp‐pollinated milkweedGomphocarpus physocarpus,2009,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1442-9993.2009.01976.x"", ""crossref_title"": ""A test for Allee effects in the self\u2010incompatible wasp\u2010pollinated milkweed<i>Gomphocarpus physocarpus</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",39,69,,2026-09-18,no
CF01S0151,SF06:SF06P047,,Costin et al. (2001) Biol Conserv 98:273- 284,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2092160709,10.1016/s0006-3207(00)00165-8,Reproductive success does not decline in fragmented populations of Leucochrysum albicans subsp. albicans var. tricolor (Asteraceae),2001,9.000000,1.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/s0006-3207(00)00165-8"", ""crossref_title"": ""Reproductive success does not decline in fragmented populations of Leucochrysum albicans subsp. albicans var. tricolor (Asteraceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",57,50,,2026-09-18,no
CF01S0152,SF06:SF06P048,,Craft & Ashley (2010) American Journal of Botany 97:1999- 2006,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2167544304,10.3732/ajb.0900390,"Pollen‐mediated gene flow in isolated and continuous stands of bur oak, Quercus macrocarpa (Fagaceae)",2010,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.3732/ajb.0900390"", ""crossref_title"": ""Pollen\u2010mediated gene flow in isolated and continuous stands of bur oak, <i>Quercus macrocarpa</i> (Fagaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",38,46,,2026-09-18,no
CF01S0153,SF06:SF06P049,10.1016/j.biocon.2021.109007,Cristobal-Pérez et al. (2021) Biological Conservation 256:109007,resolved,openalex_doi_exact,https://openalex.org/W3135145372,10.1016/j.biocon.2021.109007,"Habitat fragmentation negatively affects effective gene flow via pollen, and male and female fitness in the dioecious tree, Spondias purpurea (Anacardiaceae)",2021,100.000000,100.000000,"{""doi_exact"": true}",31,93,,2026-09-18,no
CF01S0154,SF06:SF06P050,,Cuevas et al. (2017) Botanical Sciences 95: 401- 408,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2751395148,10.17129/botsci.904,"Population size, sex-ratio and sexual dimorphism in Fuchsia parviflora (Onagraceae) an endemic dioecious shrub",2017,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.17129/botsci.904"", ""crossref_title"": ""Population size, sex-ratio and sexual dimorphism in &lt;em&gt;Fuchsia parviflora&lt;/em&gt; (Onagraceae) an endemic dioecious shrub"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",5,27,,2026-09-18,no
CF01S0155,SF06:SF06P051,,Cunningham (2000) Conserv Biol 14:758- 768,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1979838061,10.1046/j.1523-1739.2000.98609.x,Effects of Habitat Fragmentation on the Reproductive Ecology of Four Plant Species in Mallee Woodland,2000,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1523-1739.2000.98609.x"", ""crossref_title"": ""Effects of Habitat Fragmentation on the Reproductive Ecology of Four Plant Species in Mallee Woodland"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",178,38,,2026-09-18,no
CF01S0156,SF06:SF06P052,,Cunningham (2000) Conservation Biology 14:758- 768,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1979838061,10.1046/j.1523-1739.2000.98609.x,Effects of Habitat Fragmentation on the Reproductive Ecology of Four Plant Species in Mallee Woodland,2000,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1523-1739.2000.98609.x"", ""crossref_title"": ""Effects of Habitat Fragmentation on the Reproductive Ecology of Four Plant Species in Mallee Woodland"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",178,38,,2026-09-18,no
CF01S0157,SF06:SF06P053,,Cunningham (2000) Proc R Soc B: Biol Sci 267:1149- 1152,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2052384675,10.1098/rspb.2000.1121,Depressed pollination in habitat fragments causes low fruit set,2000,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1098/rspb.2000.1121"", ""crossref_title"": ""Depressed pollination in habitat fragments causes low fruit set"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",306,25,,2026-09-18,no
