candidate_openalex_id,doi,title,publication_date,publication_year,work_type,first_author,source_name,is_retracted_metadata,citation_directions,source_seed_ids,n_source_seeds,candidate_already_seed,cutoff_status,screening_status,outcome_opened
W1675668960,10.1111/nyas.12032,Ecology and conservation of ginseng (Panax quinquefolius) in a changing world,2013-02-11,2013,article,James B. McGraw,Annals of the New York Academy of Sciences,no,forward_citation,CF01S0014;CF01S0210,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1679661275,,Dispersión de semillas por aves en un bosque templado de Sudamérica austral: ¿quién dispersa a quién?,2005-06-01,2005,article,Guillermo Cesar Amico,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),no,backward_reference,CF01S0245,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1679999686,10.1038/33022,Inbreeding leads to extinction,1998-04-01,1998,article,Richard Frankham,Nature,no,backward_reference,CF01S0170;CF01S0231;CF01S0261,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1680689898,10.1016/b978-0-12-396992-7.00002-2,"Biodiversity, Species Interactions and Ecological Networks in a Fragmented World",2012-01-01,2012,book-chapter,Melanie Hagen,Advances in ecological research/Advances in Ecological Research,no,backward_reference;forward_citation,CF01S0112;CF01S0155;CF01S0156;CF01S0183;CF01S0210;CF01S0217;CF01S0275;CF01S0308;CF01S0316,9,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1680717895,,The theory of sex.,1916-10-01,1916,article,Archer Wilde,PubMed,no,backward_reference,CF01S0173,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1681390718,10.18637/jss.v007.i02,strucchange : An R Package for Testing for Structural Change in Linear Regression Models,2002-01-01,2002,article,Achim Zeileis,Journal of Statistical Software,no,backward_reference,CF01S0049,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1682579512,10.1093/oxfordjournals.jhered.a111030,Genetics of Seed Coat Color and Pattern in Lentil,1990-11-01,1990,article,Albert Vandenberg,Journal of Heredity,no,backward_reference,CF01S0254,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1687409363,10.1073/pnas.1501720112,Consequences of clonality for sexual fitness: Clonal expansion enhances fitness under spatially restricted dispersal,2015-07-20,2015,article,Wendy E. Van Drunen,Proceedings of the National Academy of Sciences,no,forward_citation,CF01S0057,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W169075360,10.1016/b978-0-12-384703-4.00416-0,Vulnerability of Pollination Ecosystem Services,2013-01-01,2013,book-chapter,Shalene Jha,Elsevier eBooks,no,forward_citation,CF01S0211;CF01S0217;CF01S0316,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1692126116,10.1111/cobi.12606,Slow recovery of tropical old‐field rainforest regrowth and the value and limitations of active restoration,2015-08-27,2015,article,Luke P. Shoo,Conservation Biology,no,backward_reference,CF01S0028,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1693743681,10.1111/j.1472-4642.2007.00384.x,Regional patterns of recruitment success and failure in two endemic California oaks,2007-07-26,2007,article,Erika S. Zavaleta,Diversity and Distributions,no,forward_citation,CF01S0226,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W169732960,10.1007/bf00273739,Variation in expression of trimorphic incompatibility in Pontederia cordata L. (Pontederiaceae),1985-07-01,1985,article,Spencer C. H. Barrett,Theoretical and Applied Genetics,no,backward_reference,CF01S0355,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1700936312,10.1002/ece3.23,Is the degree of clonality of forest herbs dependent on gap age? Using fingerprinting approaches to assess optimum successional stages for montane forest herbs,2011-10-12,2011,article,Kathrin Patsias,Ecology and Evolution,no,forward_citation,CF01S0207,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1701926563,10.31274/rtd-180813-7519,Evaluation of natural enemies released for the biological control of purple loosestrife in Iowa,1998-01-01,1998,dissertation,Anthony B. Cortilet,,no,forward_citation,CF01S0355,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1701988833,10.1007/s11104-015-2637-8,Ecology and evolution of plant diversity in the endangered campo rupestre: a neglected conservation priority,2015-08-17,2015,article,Fernando A. O. Silveira,Plant and Soil,no,forward_citation,CF01S0346,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1702273096,10.1111/j.1365-294x.2010.04955.x,Editorial - 20 years of Molecular Ecology,2010-12-16,2010,editorial,Loren H. Rieseberg,Molecular Ecology,no,forward_citation,CF01S0067,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1703758532,10.1111/j.1523-1739.2012.01886.x,Overestimating Population Sizes of Rare Clonal Plants,2012-07-26,2012,article,Vincent J. Tepedino,Conservation Biology,no,forward_citation,CF01S0207,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1704318506,10.1007/s11829-015-9397-5,High incidence of pollen theft in natural populations of a buzz-pollinated plant,2015-10-05,2015,article,Lislie Solís‐Montero,Arthropod-Plant Interactions,no,forward_citation,CF01S0328;CF01S0352,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1705116693,10.1093/oso/9780195063943.003.0005,"The Evolution, Maintenance, and Loss of Self-Incompatibility Systems",1990-02-22,1990,book-chapter,Spencer C. H. Barrett,,no,backward_reference,CF01S0291,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1705673567,10.1111/j.1420-9101.2012.02545.x,Influence of number of pollinations and pollen load size on maternal fitness costs in Collinsia heterophylla: implications for existence of a sexual conflict over timing of stigma receptivity,2012-07-02,2012,article,Josefin A. Madjidian,Journal of Evolutionary Biology,no,forward_citation,CF01S0274,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1707168818,10.1111/ecog.01621,Responses of nectar‐feeding birds to floral resources at multiple spatial scales,2015-08-06,2015,article,Baptiste Schmid,Ecography,no,forward_citation,CF01S0168;CF01S0169;CF01S0171,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1707586213,10.18637/jss.v007.i10,zt: A Software Tool for Simple and Partial Mantel Tests,2002-01-01,2002,article,Éric Bonnet,Journal of Statistical Software,no,backward_reference,CF01S0038;CF01S0047;CF01S0048;CF01S0049;CF01S0096;CF01S0203,6,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W170814589,,"Pollinators, Enemies, Drought, and the Evolution of Reproductive Traits in Primula farinosa",2007-01-01,2007,dissertation,Per Toräng,KTH Publication Database DiVA (KTH Royal Institute of Technology),no,forward_citation,CF01S0173;CF01S0333;CF01S0334;CF01S0355,4,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1708754533,10.1002/wcc.271,"Interactions between climate change and land use change on biodiversity: attribution problems, risks, and opportunities",2014-02-12,2014,article,Tom Henry Oliver,Wiley Interdisciplinary Reviews Climate Change,no,backward_reference,CF01S0343,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1709476215,10.1111/j.1466-8238.2011.00691.x,Historic and recent fragmentation coupled with altitude affect the genetic population structure of one of the world's highest tropical tree line species,2011-06-21,2011,article,Isabell Hensen,Global Ecology and Biogeography,no,backward_reference;forward_citation,CF01S0001;CF01S0020;CF01S0045,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1709731198,,,,,,,,,backward_reference,CF01S0106,1,no,metadata_unresolved,pending_bibliographic_metadata_recovery,no
W1711185253,,"Hap, daar gaat weer zo’n smakelijke orchis; de gevolgen van begrazing door vee voor Rode Lijstsoorten",2009-01-01,2009,article,W.L.M. Tamis,The Digital Academic Repository of Naturalis Biodiversity Center (Naturalis Biodiversity Center),no,backward_reference,CF01S0307,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1711666528,,Clonal diversity and genetic structure in Vaccinium myrtillus populations from different habitats,2004-01-01,2004,article,Thierry Albert,DIAL (Catholic University of Leuven),no,backward_reference,CF01S0097,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1712260115,,Isolement reproducteur et dispersion en zone hybride forestière: l'exemple des frênes (Fraxinus excelsior L. et F. angustifolia Vahl),2006-01-01,2006,dissertation,P. Gérard,HAL (Le Centre pour la Communication Scientifique Directe),no,forward_citation,CF01S0059,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1712919902,10.1111/j.1365-2745.2010.01661.x,The population biology of the early spider orchid Ophrys sphegodes Mill. III. Demography over three decades,2010-03-29,2010,article,Michael J. Hutchings,Journal of Ecology,no,backward_reference,CF01S0277;CF01S0307,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1713045908,10.1371/journal.pone.0079807,Population Structure and Genetic Diversity of Native and Invasive Populations of Solanum rostratum (Solanaceae),2013-11-05,2013,article,Jiali Zhao,PLoS ONE,no,backward_reference,CF01S0352,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W171717939,10.1016/b978-0-12-417199-2.00004-5,Habitat Isolation Reduces the Temporal Stability of Island Ecosystems in the Face of Flood Disturbance,2013-01-01,2013,book-chapter,Órla B. McLaughlin,Advances in ecological research/Advances in Ecological Research,no,forward_citation,CF01S0142,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1718131107,,Genetic studies in a tropical pine - Pinus kesiya III. The mating system in four populations from northern Thailand.,1991-01-01,1991,article,T. J. B. Boyle,JOURNAL OF TROPICAL FOREST SCIENCE,no,backward_reference,CF01S0186,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1718157228,10.1111/j.1365-294x.2004.02120.x,Long‐distance seed dispersal in a metapopulation of Banksia hookeriana inferred from a population allocation analysis of amplified fragment length polymorphism data,2004-02-27,2004,article,Tianhua He,Molecular Ecology,no,backward_reference,CF01S0147,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1718829699,,Scientific Review Panel Review of: Final Draft Western Riverside County MSHCP Document,2003-04-17,2003,article,Michael F. Allen,eScholarship (California Digital Library),no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1720221780,10.11606/d.91.2014.tde-12082014-152118,Fragmentação em paisagem de Cerrado e sua implicação em dinâmicas ecológicas,2014-06-30,2014,dissertation,Andrea Garcia,,no,forward_citation,CF01S0020;CF01S0157;CF01S0280,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W172826031,10.1007/3-540-28909-7_13,"Ecology of Acorn Dispersal by Small Mammals in Montane Forests of Chiapas, Mexico",2006-05-17,2006,book-chapter,Fabiola López‐Barrera,Ecological studies,no,forward_citation,CF01S0226,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1731615392,,"Forest fragmentation in Vietnam : Effects on tree diversity, populations and genetics",2015-05-27,2015,dissertation,V.T. Ha,Utrecht University Repository (Utrecht University),no,forward_citation,CF01S0104,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1733323916,10.1017/cbo9780511623448.022,"Population viability analysis of the rare Gentiana pneumonanthe: the importance of genetics, demography and reproductive biology",2000-10-12,2000,book-chapter,J. Gerard B. Oostermeijer,Cambridge University Press eBooks,no,backward_reference,CF01S0201;CF01S0279;CF01S0345,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1733666899,10.1111/j.1472-4642.2011.00757.x,Pollen transport differs among bees and flies in a human‐modified landscape,2011-04-07,2011,article,Romina Rader,Diversity and Distributions,no,forward_citation,CF01S0275,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1734740939,10.1046/j.1420-9101.2002.00404.x,High resolution analysis of mating systems: inbreeding in natural populations ofPinus radiata,2002-05-01,2002,article,Claus Vogl,Journal of Evolutionary Biology,no,backward_reference,CF01S0084,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W17349220,10.1007/978-94-009-4812-9_20,The influence of seed dispersal mechanisms on the genetic structure of plant populations,1986-01-01,1986,book-chapter,J. L. Hamrick,Tasks for vegetation science,no,backward_reference,CF01S0053,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1741295842,10.1111/j.1654-1103.2009.05529.x,Understorey plant and soil responses to disturbance and increased nitrogen in boreal forests,2009-03-25,2009,article,Outi H. Manninen,Journal of Vegetation Science,no,backward_reference,CF01S0243,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1742045118,10.18637/jss.v063.i06,adsPackage forR: A Fast Unbiased Implementation of the K -function Family for Studying Spatial Point Patterns in Irregular-Shaped Sampling Windows,2015-01-01,2015,article,Raphaël Pélissier,Journal of Statistical Software,no,forward_citation,CF01S0059,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1743168729,,Evolutionary genetics of eelgrass clones in the Baltic Sea,2002-07-11,2002,dissertation,August Hämmerli,Helmholtz Centre for Ocean Research Kiel (GEOMAR),no,forward_citation,CF01S0179;CF01S0268,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1745425670,10.1071/bt97121,Sex-specific differences in floral display and resource allocation in Australian alpine dioecious Aciphylla glacialis (Apiaceae),2000-02-15,2000,article,Catherine Marina Pickering,Australian Journal of Botany,no,backward_reference,CF01S0173,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1746324761,10.1111/j.1365-2745.2011.01861.x,Differential effects of fruit availability and habitat cover for frugivore-mediated seed dispersal in a heterogeneous landscape,2011-07-01,2011,article,José M. Herrera,Journal of Ecology,no,backward_reference;forward_citation,CF01S0085;CF01S0183,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1749618877,,A landscape approach for the study of calcareous grassland plant communities,2005-01-01,2005,article,Emmanuelle Bisteau,,no,forward_citation,CF01S0260,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W174979019,,Phytoécologie et phylogéographie des pelouses alpines à Carex curvula des montagnes carpatiques : Comparaison avec les autres montagnes du système alpin,2008-01-01,2008,dissertation,Mihai Puşcaş,HAL (Le Centre pour la Communication Scientifique Directe),no,forward_citation,CF01S0179,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1750566666,10.1007/s10265-015-0742-7,Clonality as a driver of spatial genetic structure in populations of clonal tree species,2015-07-07,2015,article,Monika Dering,Journal of Plant Research,no,backward_reference;forward_citation,CF01S0050;CF01S0052;CF01S0060;CF01S0061;CF01S0066;CF01S0067;CF01S0071;CF01S0076;CF01S0084;CF01S0089;CF01S0092;CF01S0095;CF01S0100;CF01S0102;CF01S0104,15,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
