Paper,ID,species,family,life.fo.cat,life.form,life.cycle,foliage,rep.sys,mating.sys,S.I.,outcross.rate,out.rate.unit,selfing.rate,t.pol,pol.clas,pol.v,t.disp,d.clas,d.vec,country,biome,clim.reg,meta,cohort.mean,pop.name,cohort.grp,cohort,Pob.desc,density,dsensity.unit,sampling.type,N,marker,no.markers,FSGS.significance,F(1),bF,Sp,Sp (SE),f o F,FST,FIS ,Ho,He,AR,Kinship.coefficient,Kinship.coefficient (citation),time.w/o.dist,time.from.dist,disturbance,dist.desc,dist.clas,dist.code,logging,experimental.fragmentation,opening.clearings,agriculture,farming,urbanization,mining,construction,roads,fire,silviculture,agrofoestry,plantations,fertilizers/pesticides,conserved,year,first.author,citation,reference,Sp,F1,B,correlogram,data
80,104,Prunus avium,Rosaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,"Bi, MMa",Inglaterra,Temperate forest,Temperate,Y,N,P2,adult,adult,NA,NA,NA,intensive,237,microsatellites,13,Y,8.3000000000000004E-2,-4.1000000000000002E-2,4.4999999999999998E-2,NA,NA,NA,NA,0.71399999999999997,0.68899999999999995,7.77,Kinship coefficient,Loiselle et al 1995,uns,NA,und,undisturbed,U,P80-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2007,Vaughan,Vaughan et al. 2007,"Vaughan, S.P., Cottrell, J.E., Moodley, D.J., Connolly, T., Russell, K., 2007. Distribution and fine-scale spatial-genetic structure in British wild cherry (Prunus avium L.). Heredity (Edinb). 98, 274–283. https://doi.org/10.1038/sj.hdy.6800935",Y,Y,Y,Y,N
81,105,Glycine soja,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.self,SC,0.17,tm,NA,Biotic,Bs,In,Abiotic,Ab-s,Au,China,Riparian vegetation,Tropical,N,N,P4,adult,adult,KL,NA,NA,intensive,616,microsatellites,17,Y,0.20699999999999999,-6.7000000000000004E-2,8.5000000000000006E-2,NA,NA,NA,0.95899999999999996,1.7000000000000001E-2,0.48,2.0499999999999998,Kinship coefficient,Loiselle et al 1995,uns,NA,und,preserved,U,P81-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2009,Zhao,Zhao et al 2009,"Zhao, R., Xia, H., Lu, B.R., 2009. Fine-scale genetic structure enhances biparental inbreeding by promoting mating events between more related individuals in wild soybean (Glycine soja; Fabaceae) populations. Am. J. Bot. 96, 1138–1147. https://doi.org/10.3732/ajb.0800173",Y,Y,Y,Y,N
81,105,Glycine soja,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.self,SC,0.13500000000000001,tm,NA,Biotic,Bs,In,Abiotic,Ab-s,Au,China,Riparian vegetation,Tropical,Y,N,P1,adult,adult,JW1,NA,NA,intensive,110,microsatellites,17,Y,0.23899999999999999,-3.3000000000000002E-2,4.3999999999999997E-2,NA,NA,NA,0.93600000000000005,0.04,0.57999999999999996,2.67,Kinship coefficient,Loiselle et al 1995,NA,uns,log+urb,deforestation and urbanization,FH,P81-Sp1-FH,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,2009,Zhao,Zhao et al 2009,"Zhao, R., Xia, H., Lu, B.R., 2009. Fine-scale genetic structure enhances biparental inbreeding by promoting mating events between more related individuals in wild soybean (Glycine soja; Fabaceae) populations. Am. J. Bot. 96, 1138–1147. https://doi.org/10.3732/ajb.0800173",Y,Y,Y,Y,N
81,105,Glycine soja,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.self,SC,0.128,tm,NA,Biotic,Bs,In,Abiotic,Ab-s,Au,China,Riparian vegetation,Tropical,Y,N,P2,adult,adult,JW2,NA,NA,intensive,128,microsatellites,17,Y,0.08,-3.3000000000000002E-2,3.5999999999999997E-2,NA,NA,NA,0.93300000000000005,3.9E-2,0.59,2.7,Kinship coefficient,Loiselle et al 1995,NA,uns,log+urb,deforestation and urbanization,FH,P81-Sp1-FH,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,2009,Zhao,Zhao et al 2009,"Zhao, R., Xia, H., Lu, B.R., 2009. Fine-scale genetic structure enhances biparental inbreeding by promoting mating events between more related individuals in wild soybean (Glycine soja; Fabaceae) populations. Am. J. Bot. 96, 1138–1147. https://doi.org/10.3732/ajb.0800173",Y,Y,Y,Y,N
81,105,Glycine soja,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.self,SC,0.16300000000000001,tm,NA,Biotic,Bs,In,Abiotic,Ab-s,Au,China,Riparian vegetation,Tropical,Y,N,P3,adult,adult,BJ,NA,NA,intensive,515,microsatellites,17,Y,0.42799999999999999,-7.2999999999999995E-2,0.128,NA,NA,NA,0.96499999999999997,0.02,0.47,2.1,Kinship coefficient,Loiselle et al 1995,uns,NA,urb,urbanization,FH,P81-Sp1-FH,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,2009,Zhao,Zhao et al 2009,"Zhao, R., Xia, H., Lu, B.R., 2009. Fine-scale genetic structure enhances biparental inbreeding by promoting mating events between more related individuals in wild soybean (Glycine soja; Fabaceae) populations. Am. J. Bot. 96, 1138–1147. https://doi.org/10.3732/ajb.0800173",Y,Y,Y,Y,N
82,106,Lodoicea maldivica,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Dioecious,m.out,NA,NA,NA,NA,Mixed,Bmx,Re,Abiotic,Ab-s,Gr,Seychelles archipelago,Tropical forest,Tropical,Y,N,P1.1,adult,adult,VdM adult,NA,NA,intensive,339,microsatellites,12,Y,5.5E-2,-1.0999999999999999E-2,1.0999999999999999E-2,2E-3,NA,NA,NA,NA,NA,NA,Kinship coefficient,Loisellle et al 1995,uns,NA,und,w/o recent disturbance,U,P82-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2017,Morgan,Morgan et al. 2017,"Morgan, E.J., Kaiser-Bunbury, C.N., Edwards, P.J., Fleischer-Dogley, F., Kettle, C.J., 2017. Keeping it in the family: strong fine-scale genetic structure and inbreeding in Lodoicea maldivica, the largest-seeded plant in the world. Conserv. Genet. 18, 1317–1329. https://doi.org/10.1007/s10592-017-0982-2",Y,Y,Y,N,N
82,106,Lodoicea maldivica,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Dioecious,m.out,NA,NA,NA,NA,Mixed,Bmx,Re,Abiotic,Ab-s,Gr,Seychelles archipelago,Tropical forest,Tropical,Y,N,P2.1,adult,adult,FP adult,NA,NA,intensive,158,microsatellites,12,Y,0.04,-6.0000000000000001E-3,6.0000000000000001E-3,1E-3,NA,NA,NA,NA,NA,NA,Kinship coefficient,Loisellle et al 1995,uns,NA,und,w/o recent disturbance,U,P82-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2017,Morgan,Morgan et al. 2017,"Morgan, E.J., Kaiser-Bunbury, C.N., Edwards, P.J., Fleischer-Dogley, F., Kettle, C.J., 2017. Keeping it in the family: strong fine-scale genetic structure and inbreeding in Lodoicea maldivica, the largest-seeded plant in the world. Conserv. Genet. 18, 1317–1329. https://doi.org/10.1007/s10592-017-0982-3",Y,Y,Y,N,N
82,106,Lodoicea maldivica,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Dioecious,m.out,NA,NA,NA,NA,Mixed,Bmx,Re,Abiotic,Ab-s,Gr,Seychelles archipelago,Tropical forest,Tropical,Y,N,P3.1,adult,adult,FF adult,NA,NA,intensive,143,microsatellites,12,Y,3.1E-2,-8.9999999999999993E-3,8.9999999999999993E-3,2E-3,NA,NA,NA,NA,NA,NA,Kinship coefficient,Loisellle et al 1995,uns,NA,und,w/o recent disturbance,U,P82-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2017,Morgan,Morgan et al. 2017,"Morgan, E.J., Kaiser-Bunbury, C.N., Edwards, P.J., Fleischer-Dogley, F., Kettle, C.J., 2017. Keeping it in the family: strong fine-scale genetic structure and inbreeding in Lodoicea maldivica, the largest-seeded plant in the world. Conserv. Genet. 18, 1317–1329. https://doi.org/10.1007/s10592-017-0982-4",Y,Y,Y,N,N
82,106,Lodoicea maldivica,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Dioecious,m.out,NA,NA,NA,NA,Mixed,Bmx,Re,Abiotic,Ab-s,Gr,Seychelles archipelago,Tropical forest,Tropical,N,N,P4.1,adult,adult,CU adult,NA,NA,intensive,119,microsatellites,12,Y,7.5999999999999998E-2,-8.0000000000000002E-3,8.9999999999999993E-3,2E-3,NA,NA,NA,NA,NA,NA,Kinship coefficient,Loisellle et al 1995,NA,uns,log,deforestation,FL,P82-Sp1-FL,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2017,Morgan,Morgan et al. 2017,"Morgan, E.J., Kaiser-Bunbury, C.N., Edwards, P.J., Fleischer-Dogley, F., Kettle, C.J., 2017. Keeping it in the family: strong fine-scale genetic structure and inbreeding in Lodoicea maldivica, the largest-seeded plant in the world. Conserv. Genet. 18, 1317–1329. https://doi.org/10.1007/s10592-017-0982-5",Y,Y,Y,N,N
83,107,Oenocarpus bataua,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Bi,Ecuador,Rainforest,Tropical,N,N,P2,non-adult,seedling,Continuous forest (10 plots),NA,NA,"circular plot 10 m diam, seedling",176,microsatellites,9,Y,3.5000000000000003E-2,-0.01,1.0999999999999999E-2,NA,NA,NA,NA,NA,0.62,2.0699999999999998,Kinship coefficient,Loisellle et al 1995,uns,NA,und,relatively non impacted,U,P83-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2018,Browne,Browne & Karubian 2018,"Browne, L., Karubian, J., 2018. Habitat loss and fragmentation reduce effective gene flow by disrupting seed dispersal in a neotropical palm. Mol. Ecol. 27, 3055–3069. https://doi.org/10.1111/mec.14765",Y,Y,Y,Y,https://doi.org/10.6084/m9.figshare.5142173
83,107,Oenocarpus bataua,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Bi,Ecuador,Rainforest,Tropical,N,N,P1,non-adult,seedling,Forest fragments (11),NA,NA,"circular plot 10 m diam, seedling",156,microsatellites,9,Y,5.7000000000000002E-2,-2.5000000000000001E-2,2.5999999999999999E-2,NA,NA,NA,NA,NA,0.6,2.0299999999999998,Kinship coefficient,Loisellle et al 1995,NA,<40 y,log+agr,"deforestation, plantation or pasture matrix",FM,P83-Sp1-FM,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2018,Browne,Browne & Karubian 2018,"Browne, L., Karubian, J., 2018. Habitat loss and fragmentation reduce effective gene flow by disrupting seed dispersal in a neotropical palm. Mol. Ecol. 27, 3055–3069. https://doi.org/10.1111/mec.14765",Y,Y,Y,Y,https://doi.org/10.6084/m9.figshare.5142172
84,108,Nothofagus pumilio,Nothofagaceae,tree/shrub,tree/shrub,Perennial,Deciduous,Monoecious,m.out,SI,NA,NA,NA,Abiotic,Ab,Wi,Abiotic,Ab-s,Gr,Argentina,Temperate forest,Temperate,N,N,P5,defined mixed,defined mixed,OT1208 (age range 28-206 y),NA,NA,"9 trees/plot, 10 plot/stand",41,"microsatellites, isoenzymes","5, 5",Y,0.35399999999999998,-2E-3,3.0000000000000001E-3,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Loisellle et al 1995,uns,uns,fire,fire stand,D,P84-Sp1-D,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2013,Mathiasen,Mathiasen & Premoli 2013,"Mathiasen, P., Premoli, A.C., 2013. Fine-scale genetic structure of Nothofagus pumilio (lenga) at contrasting elevations of the altitudinal gradient. Genetica 141, 95–105. https://doi.org/10.1007/s10709-013-9709-6",Y,Y,Y,Y,N
85,109,Entandrophragma cylindricum,Meliaceae,tree/shrub,tree,Perennial,Semideciduous,Hermaphrodite,m.out,SC,0.92500000000000004,tm,NA,Biotic,Bs,In,Abiotic,Ab-l,Wi,Cameroon,Tropical forest,Tropical,N,N,P1,adult,adult,"FMU 10,046 & 10,060",47.5,ind/ha,non exhaustive 4 transects,393,microsatellites,8,Y,NA,NA,5.7999999999999996E-3,NA,6.0000000000000001E-3,NA,NA,0.53900000000000003,0.79900000000000004,16.07,Kinship coefficient,Loisellle et al 1995,<25 y,>25 y,silv,Selective logging,D,P85-Sp1-D,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,2017,Monthe,Monthe et al. 2017,"Monthe, F.K., Hardy, O.J., Doucet, J.L., Loo, J., Duminil, J., 2017. Extensive seed and pollen dispersal and assortative mating in the rain forest tree Entandrophragma cylindricum (Meliaceae) inferred from indirect and direct analyses. Mol. Ecol. 26, 5279–5291. https://doi.org/10.1111/mec.14241",Y,N,N,Y,https://doi.org/10.5061/dryad.09330.
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Bog,Temperate,Y,N,P1,adult,adult,GFA (bog),NA,NA,"2 plots, intersction points in grill",23,microsatellites,11,Y,2.4E-2,-8.9999999999999993E-3,8.9999999999999993E-3,NA,NA,NA,NA,NA,0.82,4.78,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Bog,Temperate,Y,N,P2,adult,adult,MAS (bog),NA,NA,"2 plots, intersction points in grill",25,microsatellites,11,Y,7.2999999999999995E-2,-2.8000000000000001E-2,0.03,NA,NA,NA,NA,NA,0.8,4.3499999999999996,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Bog,Temperate,Y,N,P3,adult,adult,POU,NA,NA,"2 plots, intersction points in grill",25,microsatellites,11,Y,0.104,-6.3E-2,7.0999999999999994E-2,NA,NA,NA,NA,NA,0.76,3.3,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Bog,Temperate,Y,N,P4,adult,adult,FRA,NA,NA,"2 plots, intersction points in grill",21,microsatellites,11,Y,2.1000000000000001E-2,-5.2999999999999999E-2,5.3999999999999999E-2,NA,NA,NA,NA,NA,0.82,4.88,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Fen,Temperate,Y,N,P5,adult,adult,SAM (fen),NA,NA,"2 plots, intersction points in grill",47,microsatellites,11,Y,5.2999999999999999E-2,-1.2999999999999999E-2,1.4E-2,NA,NA,NA,NA,NA,0.83,5.15,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Fen,Temperate,Y,N,P6,adult,adult,HEI (fen),NA,NA,"2 plots, intersction points in grill",52,microsatellites,11,Y,6.5000000000000002E-2,-2.7E-2,2.9000000000000001E-2,NA,NA,NA,NA,NA,0.84,5.21,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Fen,Temperate,Y,N,P7,adult,adult,STO,NA,NA,"2 plots, intersction points in grill",20,microsatellites,11,Y,0.05,-5.1999999999999998E-2,5.5E-2,NA,NA,NA,NA,NA,0.8,4.32,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Fen,Temperate,Y,N,P8,adult,adult,GRE,NA,NA,"2 plots, intersction points in grill",20,microsatellites,11,Y,3.5999999999999997E-2,-3.2000000000000001E-2,3.4000000000000002E-2,NA,NA,NA,NA,NA,0.8,4.3600000000000003,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
86,110,Menyanthes trifoliata,Menyanthaceae,herb,herb,Perennial,Deciduous,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Mixed,Ab-l,Wa,Belgium,Fen,Temperate,Y,N,P9,adult,adult,PLA,NA,NA,"2 plots, intersction points in grill",17,microsatellites,11,Y,5.6000000000000001E-2,-5.1999999999999998E-2,5.5E-2,NA,NA,NA,NA,NA,0.77,3.71,Kinship coefficient,Loisellle et al 1995,NA,>150 y,agr+urb+road,"Land-use change ( matrix of roads, buildings, agriculture or forest)",FH,P86-Sp1-FH,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015,Raabova,Raabova et al. 2015,"Raabová, J., Van Rossum, F., Jacquemart, A.L., Raspé, O., 2015. Population size affects genetic diversity and fine-scale spatial genetic structure in the clonal distylous herb Menyanthes trifoliata. Perspect. Plant Ecol. Evol. Syst. 17, 193–200. https://doi.org/10.1016/j.ppees.2015.02.005",Y,Y,Y,N,N
87,111,Zamia furfuraceae,Cycadaceae,tree/shrub,shrub,Perennial,Evergreen,Dioecious,m.out,NA,NA,NA,NA,Biotic,Bs,In,Abiotic,Ab-s,Gr,Mexico,Tropical forest,Tropical,N,N,P1,defined mixed,all,La Catalana,NA,NA,intensive,115,ISSR,9,Y,2E-3,3.2919999999999998,1.1379999999999999E-3,2.4669999999999999E-5,NA,NA,NA,NA,0.27700000000000002,NA,Kinship coefficient,Ritland 1996,NA,10 y,urb,urbanization,FH,P87-Sp1-FH,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,2017,Octavio-Aguilar,Octavio-Aguilar et al 2017,"Octavio-Aguilar, P., Iglesias-Andreu, L.G., de Cáceres-González, F.F.N., Galván-Hernández, D.M., 2017. Fine-scale genetic structure of Zamia furfuracea: Variation with life-cycle stages. Int. J. Plant Sci. 178, 57–66. https://doi.org/10.1086/689200",Y,Y,Y,Y,N
88,112,Halophila ovalis,Hydrocharitaceae,herb,herb,Perennial,Evergreen,Dioecious,m.out,NA,NA,NA,NA,Abiotic,Ab,Wa,Abiotic,Ab-l,Wa,China,Meadow,Tropical,N,N,P1,non-defined mixed,non-defined mixed,Xialongwei central genet,997.3,shoots/m2,grill 20x40 m,160,microsatellites,8,Y,7.6700000000000004E-2,-1.3299999999999999E-2,1.44E-2,NA,NA,NA,-5.1999999999999998E-2,NA,0.68799999999999994,NA,Kinship coefficient,Loisellle et al 1995,NA,NA,und,more preserved,U,P88-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2019,Xu,Xu et al. 2019,"Xu, N., Jiang, K., Biswas, S.R., Tong, X., Wang, R., Chen, X., 2019. Clone Configuration and Spatial Genetic Structure of Two Halophila ovalis Populations With Contrasting Internode Lengths. Front. Ecol. Evol. 7, 1–13. https://doi.org/10.3389/fevo.2019.00170",Y,Y,Y,Y,10.5061/dryad.68s80k7
88,112,Halophila ovalis,Hydrocharitaceae,herb,herb,Perennial,Evergreen,Dioecious,m.out,NA,NA,NA,NA,Abiotic,Ab,Wa,Abiotic,Ab-l,Wa,China,Meadow,Tropical,N,N,P2,non-defined mixed,non-defined mixed,Yingluo central genet,1446.4,shoots/m2,grill 20x40 m,160,microsatellites,8,Y,3.6499999999999998E-2,-7.4999999999999997E-3,7.9000000000000008E-3,NA,NA,NA,0.248,NA,0.29499999999999998,NA,Kinship coefficient,Loisellle et al 1995,uns,uns,log,land extension by anthropogenic disturbance,FL,P88-Sp1-FL,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2019,Xu,Xu et al. 2019,"Xu, N., Jiang, K., Biswas, S.R., Tong, X., Wang, R., Chen, X., 2019. Clone Configuration and Spatial Genetic Structure of Two Halophila ovalis Populations With Contrasting Internode Lengths. Front. Ecol. Evol. 7, 1–13. https://doi.org/10.3389/fevo.2019.00170",Y,Y,Y,Y,10.5061/dryad.68s80k7
90,114,Glechoma longituba,Lamiaceae,herb,herb,Perennial,Deciduous,NA,NA,NA,NA,NA,NA,Biotic,Bs,In,Abiotic,Ab-s,Gr,China,Forest,Subtropical,N,N,P1,non-defined mixed,non-defined mixed,Shuiqubian: open field beside of channel),NA,NA,intersection grill 50x50 cm,106,ISSR,6,Y,NA,NA,5.5800000000000002E-2,NA,NA,NA,NA,NA,6.2700000000000006E-2,NA,Aurocorrelation coefficient,NA,uns,NA,und,more preserved,U,P90-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2015,Zuo,Zuo et al. 2015,"Zuo, W., Song, W., Jin, Z., Li, J., 2015. Fine-scale spatial genetic structure of Glechoma longituba. Shengtai Xuebao/ Acta Ecol. Sin. 35, 5761–5768. https://doi.org/10.5846/stxb201312223001",Y,N,N,Y,N
90,114,Glechoma longituba,Lamiaceae,herb,herb,Perennial,Deciduous,NA,NA,NA,NA,NA,NA,Biotic,Bs,In,Abiotic,Ab-s,Gr,China,Forest,Subtropical,N,N,P2,non-defined mixed,non-defined mixed,Pinggecum: open field beside village crops,NA,NA,intersection grill 50x50 cm,115,ISSR,6,Y,NA,NA,9.4399999999999998E-2,NA,NA,NA,NA,NA,7.3000000000000001E-3,NA,Aurocorrelation coefficient,NA,NA,uns,agr+farm,"side of crops, farming",FH,P90-Sp1-FH,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,2015,Zuo,Zuo et al. 2015,"Zuo, W., Song, W., Jin, Z., Li, J., 2015. Fine-scale spatial genetic structure of Glechoma longituba. Shengtai Xuebao/ Acta Ecol. Sin. 35, 5761–5768. https://doi.org/10.5846/stxb201312223001",Y,N,N,Y,N
91,115,Mercurialis perennis,Euphorbiaceae,herb,herb,Perennial,NA,Dioecious,m.out,NA,NA,NA,NA,Abiotic,Ab,Wi,Biotic,T-s,An,Belgium,Forest,Temperate,Y,N,P5,non-defined mixed,non-defined mixed,closed A,NA,NA,every 50 cm in perpendicular axis 20 m,49,AFLP,3,Y,7.5999999999999998E-2,-9.5000000000000001E-2,0.1,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,uns,NA,und,continuous canopy,U,P91-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2009,Vandepitte,Vandepitte et al. 2009,"Vandepitte, K., Roldán-Ruiz, I., Leus, L., Jacquemyn, H., Honnay, O., 2009. Canopy closure shapes clonal diversity and fine-scale genetic structure in the dioecious understorey perennial Mercurialis perennis. J. Ecol. 97, 404–414. https://doi.org/10.1111/j.1365-2745.2009.01484.x",Y,Y,Y,Y,N
